37290,Gehenna,Norway,Active,1993,Black Metal (early| later)| Black/Death Metal (mid),Murder,2000,0.58
37290,Gehenna,Norway,Active,1993,Black Metal (early| later)| Black/Death Metal (mid),Murder,2000,0.75
37290,Gehenna,Norway,Active,1993,Black Metal (early| later)| Black/Death Metal (mid),Murder,2000,0.8
37290,Gehenna,Norway,Active,1993,Black Metal (early| later)| Black/Death Metal (mid),WW,2005,0.6
37290,Gehenna,Norway,Active,1993,Black Metal (early| later)| Black/Death Metal (mid),WW,2005,0.8
37290,Gehenna,Norway,Active,1993,Black Metal (early| later)| Black/Death Metal (mid),WW,2005,0.86
37290,Gehenna,Norway,Active,1993,Black Metal (early| later)| Black/Death Metal (mid),Unravel,2013,0.8
37292,Ghost Brigade,Finland,On hold,2005,Melodic Death/Doom Metal| Depressive Rock| Post-Metal,Guided by Fire,2007,0.92
37292,Ghost Brigade,Finland,On hold,2005,Melodic Death/Doom Metal| Depressive Rock| Post-Metal,Guided by Fire,2007,0.75
37292,Ghost Brigade,Finland,On hold,2005,Melodic Death/Doom Metal| Depressive Rock| Post-Metal,Guided by Fire,2007,0.95
37292,Ghost Brigade,Finland,On hold,2005,Melodic Death/Doom Metal| Depressive Rock| Post-Metal,Isolation Songs,2009,0.99
37292,Ghost Brigade,Finland,On hold,2005,Melodic Death/Doom Metal| Depressive Rock| Post-Metal,Isolation Songs,2009,0.89
37292,Ghost Brigade,Finland,On hold,2005,Melodic Death/Doom Metal| Depressive Rock| Post-Metal,Isolation Songs,2009,0.75
37292,Ghost Brigade,Finland,On hold,2005,Melodic Death/Doom Metal| Depressive Rock| Post-Metal,Isolation Songs,2009,0.7
37292,Ghost Brigade,Finland,On hold,2005,Melodic Death/Doom Metal| Depressive Rock| Post-Metal,Until Fear No Longer Defines Us,2011,0.9
37296,Gothic Sky,Russia,Active,1997,Doom/Death Metal (early)| Gothic/Black Metal (later),Лабиринт скитаний,2011,0.79
37299,Grecco,Costa Rica,Active,1996,Progressive/Power Metal (early)| Death/Progressive/Power Metal (later),The Feeling of Not Being Alone,2010,0.89
37300,Green Carnation,Norway,Active,1990,Death Metal (1990-1991)| Gothic/Progressive Metal/Rock (later),Journey to the End of the Night,2000,0.84
37300,Green Carnation,Norway,Active,1990,Death Metal (1990-1991)| Gothic/Progressive Metal/Rock (later),Light of Day| Day of Darkness,2001,0.78
37300,Green Carnation,Norway,Active,1990,Death Metal (1990-1991)| Gothic/Progressive Metal/Rock (later),Light of Day| Day of Darkness,2001,0.8
37300,Green Carnation,Norway,Active,1990,Death Metal (1990-1991)| Gothic/Progressive Metal/Rock (later),Light of Day| Day of Darkness,2001,0.89
37300,Green Carnation,Norway,Active,1990,Death Metal (1990-1991)| Gothic/Progressive Metal/Rock (later),Light of Day| Day of Darkness,2001,0.82
37300,Green Carnation,Norway,Active,1990,Death Metal (1990-1991)| Gothic/Progressive Metal/Rock (later),Light of Day| Day of Darkness,2001,0.96
37300,Green Carnation,Norway,Active,1990,Death Metal (1990-1991)| Gothic/Progressive Metal/Rock (later),Light of Day| Day of Darkness,2001,0.55
37300,Green Carnation,Norway,Active,1990,Death Metal (1990-1991)| Gothic/Progressive Metal/Rock (later),Light of Day| Day of Darkness,2001,0.33
37300,Green Carnation,Norway,Active,1990,Death Metal (1990-1991)| Gothic/Progressive Metal/Rock (later),Light of Day| Day of Darkness,2001,0.82
37300,Green Carnation,Norway,Active,1990,Death Metal (1990-1991)| Gothic/Progressive Metal/Rock (later),Light of Day| Day of Darkness,2001,0.9
37300,Green Carnation,Norway,Active,1990,Death Metal (1990-1991)| Gothic/Progressive Metal/Rock (later),Light of Day| Day of Darkness,2001,0.83
37300,Green Carnation,Norway,Active,1990,Death Metal (1990-1991)| Gothic/Progressive Metal/Rock (later),A Blessing in Disguise,2003,0.88
37300,Green Carnation,Norway,Active,1990,Death Metal (1990-1991)| Gothic/Progressive Metal/Rock (later),A Blessing in Disguise,2003,0.8
37300,Green Carnation,Norway,Active,1990,Death Metal (1990-1991)| Gothic/Progressive Metal/Rock (later),A Blessing in Disguise,2003,0.72
37300,Green Carnation,Norway,Active,1990,Death Metal (1990-1991)| Gothic/Progressive Metal/Rock (later),The Quiet Offspring,2005,0.72
37300,Green Carnation,Norway,Active,1990,Death Metal (1990-1991)| Gothic/Progressive Metal/Rock (later),The Quiet Offspring,2005,0.6
37300,Green Carnation,Norway,Active,1990,Death Metal (1990-1991)| Gothic/Progressive Metal/Rock (later),The Quiet Offspring,2005,0.87
37300,Green Carnation,Norway,Active,1990,Death Metal (1990-1991)| Gothic/Progressive Metal/Rock (later),The Quiet Offspring,2005,0.7
37300,Green Carnation,Norway,Active,1990,Death Metal (1990-1991)| Gothic/Progressive Metal/Rock (later),The Acoustic Verses,2006,0.91
37300,Green Carnation,Norway,Active,1990,Death Metal (1990-1991)| Gothic/Progressive Metal/Rock (later),The Acoustic Verses,2006,0.9
37300,Green Carnation,Norway,Active,1990,Death Metal (1990-1991)| Gothic/Progressive Metal/Rock (later),The Acoustic Verses,2006,0.9
37301,Grenouer,Russia,Active,1992,Thrash/Death Metal (early)| Industrial Metal (mid)| Rock (later),Border of Misty Times,1996,0.29
37301,Grenouer,Russia,Active,1992,Thrash/Death Metal (early)| Industrial Metal (mid)| Rock (later),Border of Misty Times,1996,0.9
37301,Grenouer,Russia,Active,1992,Thrash/Death Metal (early)| Industrial Metal (mid)| Rock (later),Gravehead,1999,0.69
37301,Grenouer,Russia,Active,1992,Thrash/Death Metal (early)| Industrial Metal (mid)| Rock (later),Gravehead,1999,0.85
37301,Grenouer,Russia,Active,1992,Thrash/Death Metal (early)| Industrial Metal (mid)| Rock (later),The Odour o' Folly,2001,0.56
37301,Grenouer,Russia,Active,1992,Thrash/Death Metal (early)| Industrial Metal (mid)| Rock (later),The Odour o' Folly,2001,0.75
37301,Grenouer,Russia,Active,1992,Thrash/Death Metal (early)| Industrial Metal (mid)| Rock (later),Presence with War,2004,0.7
37303,Guerra Total,Colombia,Active,2002,Speed/Black Metal (early)| Black/Death/Thrash Metal (later),Más allá de la tumba,2011,0.4
37303,Guerra Total,Colombia,Active,2002,Speed/Black Metal (early)| Black/Death/Thrash Metal (later),Más allá de la tumba,2011,0.8
37303,Guerra Total,Colombia,Active,2002,Speed/Black Metal (early)| Black/Death/Thrash Metal (later),El armagedón continúa,2013,0.76
37303,Guerra Total,Colombia,Active,2002,Speed/Black Metal (early)| Black/Death/Thrash Metal (later),El armagedón continúa,2013,0.73
37303,Guerra Total,Colombia,Active,2002,Speed/Black Metal (early)| Black/Death/Thrash Metal (later),El armagedón continúa,2013,0.75
37303,Guerra Total,Colombia,Active,2002,Speed/Black Metal (early)| Black/Death/Thrash Metal (later),Cthulhu Zombies & Anti-Cosmic Black Goats,2014,0.62
37304,GuilThee,Hungary,Active,2006,Thrash/Groove/Death Metal (early)| Experimental/Progressive Metal (later),Eklektika,2013,0.9
37306,Haggard,Germany,Active,1989,Progressive Death Metal (early)| Classical/Orchestral/Symphonic Metal (later),And Thou Shalt Trust... the Seer,1997,1.0
37306,Haggard,Germany,Active,1989,Progressive Death Metal (early)| Classical/Orchestral/Symphonic Metal (later),And Thou Shalt Trust... the Seer,1997,0.4
37306,Haggard,Germany,Active,1989,Progressive Death Metal (early)| Classical/Orchestral/Symphonic Metal (later),And Thou Shalt Trust... the Seer,1997,0.97
37306,Haggard,Germany,Active,1989,Progressive Death Metal (early)| Classical/Orchestral/Symphonic Metal (later),Awaking the Centuries,2000,0.8
37306,Haggard,Germany,Active,1989,Progressive Death Metal (early)| Classical/Orchestral/Symphonic Metal (later),Awaking the Centuries,2000,0.79
37306,Haggard,Germany,Active,1989,Progressive Death Metal (early)| Classical/Orchestral/Symphonic Metal (later),Awaking the Centuries,2000,1.0
37306,Haggard,Germany,Active,1989,Progressive Death Metal (early)| Classical/Orchestral/Symphonic Metal (later),Eppur si muove,2004,0.85
37306,Haggard,Germany,Active,1989,Progressive Death Metal (early)| Classical/Orchestral/Symphonic Metal (later),Eppur si muove,2004,0.75
37306,Haggard,Germany,Active,1989,Progressive Death Metal (early)| Classical/Orchestral/Symphonic Metal (later),Eppur si muove,2004,1.0
37306,Haggard,Germany,Active,1989,Progressive Death Metal (early)| Classical/Orchestral/Symphonic Metal (later),Eppur si muove,2004,0.7
37306,Haggard,Germany,Active,1989,Progressive Death Metal (early)| Classical/Orchestral/Symphonic Metal (later),Eppur si muove,2004,1.0
37306,Haggard,Germany,Active,1989,Progressive Death Metal (early)| Classical/Orchestral/Symphonic Metal (later),Eppur si muove,2004,1.0
37306,Haggard,Germany,Active,1989,Progressive Death Metal (early)| Classical/Orchestral/Symphonic Metal (later),Eppur si muove,2004,0.78
37306,Haggard,Germany,Active,1989,Progressive Death Metal (early)| Classical/Orchestral/Symphonic Metal (later),Tales of Ithiria,2008,0.8
37306,Haggard,Germany,Active,1989,Progressive Death Metal (early)| Classical/Orchestral/Symphonic Metal (later),Tales of Ithiria,2008,0.26
37306,Haggard,Germany,Active,1989,Progressive Death Metal (early)| Classical/Orchestral/Symphonic Metal (later),Tales of Ithiria,2008,0.93
37306,Haggard,Germany,Active,1989,Progressive Death Metal (early)| Classical/Orchestral/Symphonic Metal (later),Tales of Ithiria,2008,0.9
37306,Haggard,Germany,Active,1989,Progressive Death Metal (early)| Classical/Orchestral/Symphonic Metal (later),Tales of Ithiria,2008,0.9
37310,Hazael,Poland,Unknown,1990,Death Metal (early| later)| Doom/Gothic Metal (mid),Thor,1993,0.9
37310,Hazael,Poland,Unknown,1990,Death Metal (early| later)| Doom/Gothic Metal (mid),Thor,1993,0.9
37314,Hexx,United States,Active,1983,Power/Thrash Metal (1984-1986)| Death Metal (1988-1991),No Escape,1984,0.78
37314,Hexx,United States,Active,1983,Power/Thrash Metal (1984-1986)| Death Metal (1988-1991),No Escape,1984,0.8
37314,Hexx,United States,Active,1983,Power/Thrash Metal (1984-1986)| Death Metal (1988-1991),Under the Spell,1986,0.87
37314,Hexx,United States,Active,1983,Power/Thrash Metal (1984-1986)| Death Metal (1988-1991),Under the Spell,1986,0.94
37314,Hexx,United States,Active,1983,Power/Thrash Metal (1984-1986)| Death Metal (1988-1991),Under the Spell,1986,0.9
37314,Hexx,United States,Active,1983,Power/Thrash Metal (1984-1986)| Death Metal (1988-1991),Under the Spell,1986,0.8
37314,Hexx,United States,Active,1983,Power/Thrash Metal (1984-1986)| Death Metal (1988-1991),Under the Spell,1986,0.67
37314,Hexx,United States,Active,1983,Power/Thrash Metal (1984-1986)| Death Metal (1988-1991),Morbid Reality,1991,0.4
37314,Hexx,United States,Active,1983,Power/Thrash Metal (1984-1986)| Death Metal (1988-1991),Morbid Reality,1991,0.67
37314,Hexx,United States,Active,1983,Power/Thrash Metal (1984-1986)| Death Metal (1988-1991),Morbid Reality,1991,0.79
37318,Hybernoid,United Kingdom,Split-up,1989,Industrial Death/Doom Metal (early)| Industrial/Electronic Metal (later),The Last Day Begins?,1994,0.84
37320,Hyponic,China,Active,1996,Death/Doom Metal (early)| Funeral Doom Metal (later),Black Sun,2001,0.9
37320,Hyponic,China,Active,1996,Death/Doom Metal (early)| Funeral Doom Metal (later),The Noise of Time,2005,0.87
37320,Hyponic,China,Active,1996,Death/Doom Metal (early)| Funeral Doom Metal (later),The Noise of Time,2005,0.9
37322,Ikuinen Kaamos,Finland,On hold,1997,Black Metal (early)| Progressive Death/Black Metal (later),The Forlorn,2006,0.96
37322,Ikuinen Kaamos,Finland,On hold,1997,Black Metal (early)| Progressive Death/Black Metal (later),The Forlorn,2006,0.98
37322,Ikuinen Kaamos,Finland,On hold,1997,Black Metal (early)| Progressive Death/Black Metal (later),The Forlorn,2006,0.9
37322,Ikuinen Kaamos,Finland,On hold,1997,Black Metal (early)| Progressive Death/Black Metal (later),Fall of Icons,2010,1.0
37322,Ikuinen Kaamos,Finland,On hold,1997,Black Metal (early)| Progressive Death/Black Metal (later),Fall of Icons,2010,0.4
37322,Ikuinen Kaamos,Finland,On hold,1997,Black Metal (early)| Progressive Death/Black Metal (later),Fall of Icons,2010,0.7
37323,Illnath,Denmark,Split-up,2000,Symphonic/Melodic Black Metal (early)| Melodic Death Metal (later),Cast into Fields of Evil Pleasure,2003,0.95
37323,Illnath,Denmark,Split-up,2000,Symphonic/Melodic Black Metal (early)| Melodic Death Metal (later),Cast into Fields of Evil Pleasure,2003,0.59
37323,Illnath,Denmark,Split-up,2000,Symphonic/Melodic Black Metal (early)| Melodic Death Metal (later),Second Skin of Harlequin,2006,0.36
37323,Illnath,Denmark,Split-up,2000,Symphonic/Melodic Black Metal (early)| Melodic Death Metal (later),Second Skin of Harlequin,2006,0.84
37323,Illnath,Denmark,Split-up,2000,Symphonic/Melodic Black Metal (early)| Melodic Death Metal (later),Second Skin of Harlequin,2006,0.78
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Lunar Strain,1994,0.77
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Lunar Strain,1994,0.93
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Lunar Strain,1994,0.47
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Lunar Strain,1994,0.91
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Lunar Strain,1994,0.87
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Lunar Strain,1994,0.79
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Lunar Strain,1994,0.88
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),The Jester Race,1996,0.9
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),The Jester Race,1996,0.9
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),The Jester Race,1996,0.86
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),The Jester Race,1996,0.91
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),The Jester Race,1996,0.76
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),The Jester Race,1996,0.94
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),The Jester Race,1996,0.88
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),The Jester Race,1996,0.92
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),The Jester Race,1996,0.67
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),The Jester Race,1996,0.99
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),The Jester Race,1996,1.0
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),The Jester Race,1996,0.83
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),The Jester Race,1996,0.87
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),The Jester Race,1996,0.35
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),The Jester Race,1996,0.94
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),The Jester Race,1996,0.64
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Whoracle,1997,0.63
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Whoracle,1997,0.34
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Whoracle,1997,0.95
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Whoracle,1997,0.61
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Whoracle,1997,0.35
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Whoracle,1997,0.74
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Whoracle,1997,0.41
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Whoracle,1997,1.0
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Whoracle,1997,0.92
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Whoracle,1997,0.6
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Whoracle,1997,0.97
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Whoracle,1997,0.96
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Whoracle,1997,0.88
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Whoracle,1997,0.24
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Colony,1999,0.7
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Colony,1999,0.74
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Colony,1999,0.73
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Colony,1999,0.8
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Colony,1999,1.0
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Colony,1999,0.54
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Colony,1999,0.88
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Colony,1999,0.78
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Colony,1999,0.83
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Colony,1999,0.37
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Clayman,2000,0.92
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Clayman,2000,0.85
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Clayman,2000,0.95
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Clayman,2000,0.75
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Clayman,2000,0.71
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Clayman,2000,0.83
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Clayman,2000,0.68
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Clayman,2000,0.32
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Clayman,2000,0.92
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Clayman,2000,0.8
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Clayman,2000,0.9
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Clayman,2000,0.72
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Clayman,2000,0.85
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Clayman,2000,0.83
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Reroute to Remain,2002,0.8
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Reroute to Remain,2002,0.85
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Reroute to Remain,2002,0.66
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Reroute to Remain,2002,0.55
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Reroute to Remain,2002,0.07
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Reroute to Remain,2002,0.43
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Reroute to Remain,2002,0.15
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Reroute to Remain,2002,0.7
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Reroute to Remain,2002,0.74
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Reroute to Remain,2002,0.42
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Reroute to Remain,2002,0.85
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Reroute to Remain,2002,0.05
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Soundtrack to Your Escape,2004,0.17
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Soundtrack to Your Escape,2004,0.0
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Soundtrack to Your Escape,2004,0.65
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Soundtrack to Your Escape,2004,0.8
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Soundtrack to Your Escape,2004,0.0
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Soundtrack to Your Escape,2004,0.05
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Soundtrack to Your Escape,2004,0.28
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Soundtrack to Your Escape,2004,0.1
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Soundtrack to Your Escape,2004,0.15
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Soundtrack to Your Escape,2004,0.61
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Soundtrack to Your Escape,2004,0.82
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Soundtrack to Your Escape,2004,0.79
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Soundtrack to Your Escape,2004,0.42
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Soundtrack to Your Escape,2004,0.53
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Soundtrack to Your Escape,2004,0.5
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Soundtrack to Your Escape,2004,0.6
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Soundtrack to Your Escape,2004,0.15
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Soundtrack to Your Escape,2004,0.5
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Soundtrack to Your Escape,2004,0.4
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Soundtrack to Your Escape,2004,0.3
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Come Clarity,2006,0.86
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Come Clarity,2006,0.19
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Come Clarity,2006,0.51
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Come Clarity,2006,0.9
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Come Clarity,2006,0.7
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Come Clarity,2006,0.95
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Come Clarity,2006,0.75
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Come Clarity,2006,0.56
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Come Clarity,2006,0.66
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Come Clarity,2006,0.8
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Come Clarity,2006,0.9
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Come Clarity,2006,0.79
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Come Clarity,2006,0.8
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Come Clarity,2006,0.8
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Come Clarity,2006,0.1
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Come Clarity,2006,0.25
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Come Clarity,2006,0.75
37327,In Flames,Sweden,Active,1990,Melodic Death Metal (early)| Melodic Groove Metal/Alternative Rock (later),Come Clarity,2006,0.23
